PTPtime,Timestamp, Frame Number, Version Number, Num Detections, Num Tracks, Host Speed, DSPWorkload, ARMWorkload, Host YawDiff, TrackID, TrackX, TrackY, TrackZ,TrackXdot, TrackYdot, TrackZdot, Flag, Class, Confidence
760063810,1670247527877143,545,1491021129,134,4,0,49,9,-0.01,385,-3.68,-2.23,11,0,0.01,0,2,0,0
760063810,1670247527877143,545,1491021129,134,4,0,49,9,-0.01,392,-0.46,1.98,13,0,0,0,2,0,0
760063810,1670247527877143,545,1491021129,134,4,0,49,9,-0.01,393,0.05,0.16,2,0.36,0.77,-0.69,2,0,0
843399820,1670247527960789,546,1491021129,140,6,0,49,8,0,12,-0.77,-0.34,5,0,0,0,2,0,0
843399820,1670247527960789,546,1491021129,140,6,0,49,8,0,385,-3.69,-2.24,11,0,0.01,0,2,0,0
843399820,1670247527960789,546,1491021129,140,6,0,49,8,0,392,-0.57,1.4,13,0,0,0,2,0,0
843399820,1670247527960789,546,1491021129,140,6,0,49,8,0,393,-0.09,0.13,2,0.24,0.73,-0.7,2,0,0
843399820,1670247527960789,546,1491021129,140,6,0,49,8,0,404,-1.46,1.46,11,0.99,-5.41,0.48,2,0,0
843399820,1670247527960789,546,1491021129,140,6,0,49,8,0,405,-2.17,6.54,16,0.02,0,0,2,0,0
926744830,1670247528043954,547,1491021129,150,5,0,49,9,-0.02,12,-0.74,-0.34,5,0,0,0,2,0,0
926744830,1670247528043954,547,1491021129,150,5,0,49,9,-0.02,385,-3.9,-1.98,11,0,0.01,0,2,0,0
926744830,1670247528043954,547,1491021129,150,5,0,49,9,-0.02,392,-0.56,1.4,13,0,0,0,2,0,0
926744830,1670247528043954,547,1491021129,150,5,0,49,9,-0.02,393,-0.03,0.14,2,0.18,0.68,-0.72,2,0,0
926744830,1670247528043954,547,1491021129,150,5,0,49,9,-0.02,404,-2.89,0.49,11,0.36,-5.63,0.33,2,0,0
10044040,1670247528129041,548,1491021129,164,5,0,49,9,0,12,-0.72,-0.34,5,0,0,0,2,0,0
10044040,1670247528129041,548,1491021129,164,5,0,49,9,0,385,-3.74,-1.97,11,0,0.01,0,2,0,0
10044040,1670247528129041,548,1491021129,164,5,0,49,9,0,392,-0.63,1.63,13,0,0,0,2,0,0
10044040,1670247528129041,548,1491021129,164,5,0,49,9,0,393,-0.03,0.17,2,0.14,0.64,-0.74,2,0,0
10044040,1670247528129041,548,1491021129,164,5,0,49,9,0,404,-2.8,0.21,11,0,-5.7,0.14,2,0,0
93353010,1670247528211530,549,1491021129,160,7,0,49,12,-0.01,12,-0.71,-0.37,5,0,0,0,2,0,0
93353010,1670247528211530,549,1491021129,160,7,0,49,12,-0.01,385,-3.75,-2.03,11,0,0.01,0,2,0,0
93353010,1670247528211530,549,1491021129,160,7,0,49,12,-0.01,392,-0.65,1.89,13,0,0,0,2,0,0
93353010,1670247528211530,549,1491021129,160,7,0,49,12,-0.01,393,0.11,0.29,2,0.16,0.64,-0.75,2,0,0
93353010,1670247528211530,549,1491021129,160,7,0,49,12,-0.01,404,-2.22,-0.92,12,-0.06,-5.94,-0.02,2,0,0
93353010,1670247528211530,549,1491021129,160,7,0,49,12,-0.01,405,-2.13,6.49,16,0.02,-0.05,0.02,2,0,0
93353010,1670247528211530,549,1491021129,160,7,0,49,12,-0.01,410,-0.24,-0.94,18,-0.04,-0.01,0,2,0,0
176679000,1670247528294427,550,1491021129,157,7,0,49,11,0,12,-0.72,-0.38,5,0,0,0,2,0,0
176679000,1670247528294427,550,1491021129,157,7,0,49,11,0,385,-3.82,-2.04,11,0,0.01,0,2,0,0
176679000,1670247528294427,550,1491021129,157,7,0,49,11,0,392,-0.68,2.11,13,0,0,0,2,0,0
176679000,1670247528294427,550,1491021129,157,7,0,49,11,0,393,0.02,0.38,2,0.14,0.65,-0.76,2,0,0
176679000,1670247528294427,550,1491021129,157,7,0,49,11,0,404,-2.27,-1.59,11,-0.13,-6.16,-0.16,2,0,0
176679000,1670247528294427,550,1491021129,157,7,0,49,11,0,405,-1.99,6.13,16,0.02,-0.05,0.02,2,0,0
176679000,1670247528294427,550,1491021129,157,7,0,49,11,0,410,-0.25,-0.94,18,-0.04,-0.01,0,2,0,0
260013040,1670247528378486,551,1491021129,170,7,0,49,10,0,12,-0.7,-0.39,5,0,0,0,2,0,0
260013040,1670247528378486,551,1491021129,170,7,0,49,10,0,385,-4.03,-2.06,10,0,0.01,0,2,0,0
260013040,1670247528378486,551,1491021129,170,7,0,49,10,0,392,-0.7,2.32,13,0,0,0,2,0,0
260013040,1670247528378486,551,1491021129,170,7,0,49,10,0,393,0.02,0.44,1,0.12,0.66,-0.77,2,0,0
260013040,1670247528378486,551,1491021129,170,7,0,49,10,0,404,-1.48,-1.81,11,0,-6.03,-0.27,2,0,0
260013040,1670247528378486,551,1491021129,170,7,0,49,10,0,405,-1.94,5.78,16,0.02,-0.04,0.02,2,0,0
260013040,1670247528378486,551,1491021129,170,7,0,49,10,0,410,-0.26,-0.94,18,-0.03,-0.01,0,2,0,0
343370050,1670247528461482,552,1491021129,176,7,0,48,10,0,12,-0.67,-0.4,5,0,0,0,2,0,0
343370050,1670247528461482,552,1491021129,176,7,0,48,10,0,385,-4.29,-2.09,10,0,0,0,2,0,0
343370050,1670247528461482,552,1491021129,176,7,0,48,10,0,392,-0.72,2.49,13,0,0,0,2,0,0
343370050,1670247528461482,552,1491021129,176,7,0,48,10,0,393,0.19,0.35,1,0.16,0.62,-0.77,2,0,0
343370050,1670247528461482,552,1491021129,176,7,0,48,10,0,404,-1.37,-2.22,11,0.12,-5.92,-0.36,2,0,0
343370050,1670247528461482,552,1491021129,176,7,0,48,10,0,405,-1.94,5.78,16,0.01,-0.04,0.01,2,0,0
343370050,1670247528461482,552,1491021129,176,7,0,48,10,0,410,-0.31,-0.94,18,-0.03,-0.01,0,2,0,0
426701040,1670247528544404,553,1491021129,167,8,0,49,10,0,12,-0.63,-0.4,5,0,0,0,2,0,0
426701040,1670247528544404,553,1491021129,167,8,0,49,10,0,385,-4.21,-1.98,10,0,0,0,2,0,0
426701040,1670247528544404,553,1491021129,167,8,0,49,10,0,392,-0.72,2.49,13,0,0,0,2,0,0
426701040,1670247528544404,553,1491021129,167,8,0,49,10,0,393,0.2,0.16,1,0.18,0.51,-0.75,2,0,0
426701040,1670247528544404,553,1491021129,167,8,0,49,10,0,404,-1.27,-2.63,11,0.23,-5.82,-0.44,2,0,0
426701040,1670247528544404,553,1491021129,167,8,0,49,10,0,405,-1.94,5.78,16,0.01,-0.03,0.01,2,0,0
426701040,1670247528544404,553,1491021129,167,8,0,49,10,0,410,-0.65,-0.96,18,-0.02,0,0,2,0,0
426701040,1670247528544404,553,1491021129,167,8,0,49,10,0,413,-3.17,-3.21,7,0.12,-0.03,0.03,2,0,0
510033100,1670247528626821,554,1491021129,162,7,0,49,11,0.08,12,-0.61,-0.39,5,0,0,0,2,0,0
510033100,1670247528626821,554,1491021129,162,7,0,49,11,0.08,385,-4.18,-1.9,10,0,0,0,2,0,0
510033100,1670247528626821,554,1491021129,162,7,0,49,11,0.08,392,-0.74,2.49,13,0,0,0,2,0,0
510033100,1670247528626821,554,1491021129,162,7,0,49,11,0.08,393,0.23,0.12,1,0.2,0.41,-0.73,2,0,0
510033100,1670247528626821,554,1491021129,162,7,0,49,11,0.08,404,-1.19,-3.04,11,0.32,-5.73,-0.52,2,0,0
510033100,1670247528626821,554,1491021129,162,7,0,49,11,0.08,405,-1.96,5.78,16,0.01,-0.03,0.01,2,0,0
510033100,1670247528626821,554,1491021129,162,7,0,49,11,0.08,410,-0.69,-0.95,18,-0.02,0,0,2,0,0
593369070,1670247528711150,555,1491021129,161,5,0,49,9,0.26,12,-0.64,-0.37,5,0,0,0,2,0,0
593369070,1670247528711150,555,1491021129,161,5,0,49,9,0.26,385,-4.32,-1.83,10,0,0,0,2,0,0
593369070,1670247528711150,555,1491021129,161,5,0,49,9,0.26,392,-0.8,2.49,13,0,0,0,2,0,0
593369070,1670247528711150,555,1491021129,161,5,0,49,9,0.26,393,0.26,0.08,1,0.22,0.32,-0.71,2,0,0
593369070,1670247528711150,555,1491021129,161,5,0,49,9,0.26,410,-0.78,-0.95,18,-0.02,0,0,2,0,0
676684090,1670247528793704,556,1491021129,153,5,0,49,10,0.03,12,-0.63,-0.35,5,0,0,0,2,0,0
676684090,1670247528793704,556,1491021129,153,5,0,49,10,0.03,385,-4.28,-1.78,10,0,0,0,2,0,0
676684090,1670247528793704,556,1491021129,153,5,0,49,10,0.03,392,-0.83,2.69,13,0,0,0,2,0,0
676684090,1670247528793704,556,1491021129,153,5,0,49,10,0.03,393,0.29,0.04,1,0.24,0.24,-0.7,2,0,0
676684090,1670247528793704,556,1491021129,153,5,0,49,10,0.03,410,-0.69,-0.99,18,-0.02,0,0,2,0,0
760012090,1670247528877461,557,1491021129,155,4,0,48,8,0.03,12,-0.63,-0.35,5,0,0,0,2,0,0
760012090,1670247528877461,557,1491021129,155,4,0,48,8,0.03,385,-4.32,-1.7,10,0,0,0,2,0,0
760012090,1670247528877461,557,1491021129,155,4,0,48,8,0.03,392,-1.02,3.46,13,0,0,0,2,0,0
760012090,1670247528877461,557,1491021129,155,4,0,48,8,0.03,410,-0.85,-0.86,18,-0.01,0,0,2,0,0
843357100,1670247528960516,558,1491021129,163,4,0,49,10,0.04,12,-0.64,-0.35,5,0,0,0,2,0,0
843357100,1670247528960516,558,1491021129,163,4,0,49,10,0.04,385,-4.3,-1.67,10,0,0,0,2,0,0
843357100,1670247528960516,558,1491021129,163,4,0,49,10,0.04,392,-1.23,4.43,13,0,0,0,2,0,0
843357100,1670247528960516,558,1491021129,163,4,0,49,10,0.04,410,-0.9,-0.93,18,-0.01,0,0,2,0,0
926706110,1670247529043079,559,1491021129,177,4,0,49,10,0.26,12,-0.67,-0.36,5,0,0,0,2,0,0
926706110,1670247529043079,559,1491021129,177,4,0,49,10,0.26,385,-4.25,-1.74,10,0,0,0,2,0,0
926706110,1670247529043079,559,1491021129,177,4,0,49,10,0.26,392,-1.43,5.18,13,0,0,0,2,0,0
926706110,1670247529043079,559,1491021129,177,4,0,49,10,0.26,410,-0.87,-0.99,18,-0.01,0,0,2,0,0
10020000,1670247529126956,560,1491021129,178,5,0,48,9,0.23,12,-0.69,-0.35,5,0,0,0,2,0,0
10020000,1670247529126956,560,1491021129,178,5,0,48,9,0.23,385,-4.28,-1.69,10,0,0,0,2,0,0
10020000,1670247529126956,560,1491021129,178,5,0,48,9,0.23,392,-1.49,5.18,13,0,0,0,2,0,0
10020000,1670247529126956,560,1491021129,178,5,0,48,9,0.23,410,-0.88,-0.87,18,-0.01,0,0,2,0,0
10020000,1670247529126956,560,1491021129,178,5,0,48,9,0.23,417,-3.75,-3.28,7,0.09,-0.03,0.03,2,0,0
93339990,1670247529210324,561,1491021129,181,5,0,48,10,0.19,12,-0.7,-0.33,5,0,0,0,2,0,0
93339990,1670247529210324,561,1491021129,181,5,0,48,10,0.19,385,-4.27,-1.73,10,0,0,0,2,0,0
93339990,1670247529210324,561,1491021129,181,5,0,48,10,0.19,392,-1.53,5.18,13,0,0,0,2,0,0
93339990,1670247529210324,561,1491021129,181,5,0,48,10,0.19,410,-1.02,-0.82,18,-0.01,0,0,2,0,0
93339990,1670247529210324,561,1491021129,181,5,0,48,10,0.19,417,-3.74,-3.28,7,0.08,-0.02,0.02,2,0,0
93339990,1670247529293067,562,1491021129,181,5,0,49,10,0.1,12,-0.71,-0.34,5,0,0,0,2,0,0
93339990,1670247529293067,562,1491021129,181,5,0,49,10,0.1,385,-4.27,-1.75,10,0,0,0,2,0,0
93339990,1670247529293067,562,1491021129,181,5,0,49,10,0.1,392,-1.56,5.18,13,0,0,0,2,0,0
93339990,1670247529293067,562,1491021129,181,5,0,49,10,0.1,410,-0.96,-0.84,17,-0.01,0,0,2,0,0
93339990,1670247529293067,562,1491021129,181,5,0,49,10,0.1,417,-3.75,-3.28,7,0.07,-0.02,0.02,2,0,0
176712100,1670247529376263,563,1491021129,179,5,0,48,8,0.09,12,-0.72,-0.32,5,0,0,0,2,0,0
176712100,1670247529376263,563,1491021129,179,5,0,48,8,0.09,385,-4.37,-1.76,10,0,0,0,2,0,0
176712100,1670247529376263,563,1491021129,179,5,0,48,8,0.09,392,-1.74,5.95,13,0,0,0,2,0,0
176712100,1670247529376263,563,1491021129,179,5,0,48,8,0.09,410,-1.12,-0.75,17,-0.01,0,0,2,0,0
176712100,1670247529376263,563,1491021129,179,5,0,48,8,0.09,417,-3.61,-3.22,7,0.06,-0.02,0.02,2,0,0
343405590,1670247529460824,564,1491021129,177,5,0,49,8,0.09,12,-0.72,-0.32,5,0,0,0,2,0,0
343405590,1670247529460824,564,1491021129,177,5,0,49,8,0.09,385,-4.34,-1.75,10,0,0,0,2,0,0
343405590,1670247529460824,564,1491021129,177,5,0,49,8,0.09,392,-1.76,5.95,13,0,0,0,2,0,0
343405590,1670247529460824,564,1491021129,177,5,0,49,8,0.09,410,-1.11,-0.73,17,0,0,0,2,0,0
343405590,1670247529460824,564,1491021129,177,5,0,49,8,0.09,417,-3.58,-3.23,7,0.05,-0.02,0.01,2,0,0
426737610,1670247529543490,565,1491021129,173,4,0,49,10,-0.08,12,-0.71,-0.31,5,0,0,0,2,0,0
426737610,1670247529543490,565,1491021129,173,4,0,49,10,-0.08,385,-4.35,-1.7,10,0,0,0,2,0,0
426737610,1670247529543490,565,1491021129,173,4,0,49,10,-0.08,410,-1.24,-0.76,17,0,0,0,2,0,0
426737610,1670247529543490,565,1491021129,173,4,0,49,10,-0.08,417,-2.81,-3.36,7,0.05,-0.01,0.01,2,0,0
426737610,1670247529625994,566,1491021129,170,4,0,48,8,-0.11,12,-0.69,-0.31,5,0,0,0,2,0,0
426737610,1670247529625994,566,1491021129,170,4,0,48,8,-0.11,385,-4.42,-1.71,10,0,0,0,2,0,0
426737610,1670247529625994,566,1491021129,170,4,0,48,8,-0.11,410,-1.47,-0.74,17,0,0,0,2,0,0
426737610,1670247529625994,566,1491021129,170,4,0,48,8,-0.11,417,-2.79,-3.36,7,0.04,-0.01,0.01,2,0,0
593414640,1670247529710354,567,1491021129,165,4,0,48,8,-0.13,12,-0.68,-0.31,5,0,0,0,2,0,0
593414640,1670247529710354,567,1491021129,165,4,0,48,8,-0.13,385,-4.46,-1.76,10,0,0,0,2,0,0
593414640,1670247529710354,567,1491021129,165,4,0,48,8,-0.13,410,-1.14,-0.87,17,0,0,0,2,0,0
593414640,1670247529710354,567,1491021129,165,4,0,48,8,-0.13,417,-2.77,-3.36,7,0.04,-0.01,0.01,2,0,0
676727640,1670247529793284,568,1491021129,169,5,0,49,10,-0.12,12,-0.67,-0.31,5,0,0,0,2,0,0
676727640,1670247529793284,568,1491021129,169,5,0,49,10,-0.12,385,-4.41,-1.7,10,0,0,0,2,0,0
676727640,1670247529793284,568,1491021129,169,5,0,49,10,-0.12,410,-1.13,-0.9,17,0,0,0,2,0,0
676727640,1670247529793284,568,1491021129,169,5,0,49,10,-0.12,417,-2.71,-3.3,7,0.03,-0.01,0.01,2,0,0
676727640,1670247529793284,568,1491021129,169,5,0,49,10,-0.12,420,6,-4.08,14,0,0,0,2,0,0
676727640,1670247529876629,569,1491021129,170,5,0,48,9,-0.1,12,-0.66,-0.31,5,0,0,0,2,0,0
676727640,1670247529876629,569,1491021129,170,5,0,48,9,-0.1,385,-4.37,-1.65,10,0,0,0,2,0,0
676727640,1670247529876629,569,1491021129,170,5,0,48,9,-0.1,410,-1.13,-0.74,17,0,0,0,2,0,0
676727640,1670247529876629,569,1491021129,170,5,0,48,9,-0.1,417,-2.71,-3.25,7,0.03,-0.01,0.01,2,0,0
676727640,1670247529876629,569,1491021129,170,5,0,48,9,-0.1,420,6.02,-4.08,14,0,0,0,2,0,0
843374670,1670247529960072,570,1491021129,165,5,0,49,8,-0.09,12,-0.64,-0.31,5,0,0,0,2,0,0
843374670,1670247529960072,570,1491021129,165,5,0,49,8,-0.09,385,-4.33,-1.6,10,0,0,0,2,0,0
843374670,1670247529960072,570,1491021129,165,5,0,49,8,-0.09,410,-1.35,-0.73,17,0,0,0,2,0,0
843374670,1670247529960072,570,1491021129,165,5,0,49,8,-0.09,417,-2.56,-3.2,7,0.03,-0.01,0.01,2,0,0
843374670,1670247529960072,570,1491021129,165,5,0,49,8,-0.09,420,6.04,-4.08,14,0,0,0,2,0,0
926706660,1670247530043548,571,1491021129,166,5,0,49,10,-0.08,12,-0.63,-0.3,5,0,0,0,2,0,0
926706660,1670247530043548,571,1491021129,166,5,0,49,10,-0.08,385,-4.35,-1.54,10,0,0,0,2,0,0
926706660,1670247530043548,571,1491021129,166,5,0,49,10,-0.08,410,-1.35,-0.77,17,0,0,0,2,0,0
926706660,1670247530043548,571,1491021129,166,5,0,49,10,-0.08,417,-2.47,-3.2,7,0.02,0,0,2,0,0
926706660,1670247530043548,571,1491021129,166,5,0,49,10,-0.08,420,6.06,-4.08,14,0,0,0,2,0,0
10042980,1670247530127251,572,1491021129,176,5,0,48,8,-0.08,12,-0.63,-0.3,5,0,0,0,2,0,0
10042980,1670247530127251,572,1491021129,176,5,0,48,8,-0.08,385,-4.35,-1.47,10,0,0,0,2,0,0
10042980,1670247530127251,572,1491021129,176,5,0,48,8,-0.08,410,-1.24,-0.75,17,0,0,0,2,0,0
10042980,1670247530127251,572,1491021129,176,5,0,48,8,-0.08,417,-2.52,-3.17,7,0.02,0,0,2,0,0
10042980,1670247530127251,572,1491021129,176,5,0,48,8,-0.08,420,6.05,-4.09,14,0,0,0,2,0,0
93354000,1670247530210558,573,1491021129,189,6,0,49,9,-0.06,12,-0.62,-0.3,6,0,0,0,2,0,0
93354000,1670247530210558,573,1491021129,189,6,0,49,9,-0.06,385,-4.33,-1.44,10,0,0,0,2,0,0
93354000,1670247530210558,573,1491021129,189,6,0,49,9,-0.06,410,-1.25,-0.74,17,0,0,0,2,0,0
93354000,1670247530210558,573,1491021129,189,6,0,49,9,-0.06,417,-2.57,-3.14,7,0.02,0,0,2,0,0
93354000,1670247530210558,573,1491021129,189,6,0,49,9,-0.06,420,6.07,-4.09,14,0,0,0,2,0,0
93354000,1670247530210558,573,1491021129,189,6,0,49,9,-0.06,422,-0.96,4.18,13,-0.02,0,0,2,0,0
176700000,1670247530293633,574,1491021129,187,6,0,49,10,-0.06,12,-0.6,-0.29,6,0,0,0,2,0,0
176700000,1670247530293633,574,1491021129,187,6,0,49,10,-0.06,385,-4.32,-1.38,10,0,0,0,2,0,0
176700000,1670247530293633,574,1491021129,187,6,0,49,10,-0.06,410,-1.15,-0.81,17,0,0,0,2,0,0
176700000,1670247530293633,574,1491021129,187,6,0,49,10,-0.06,417,-2.63,-3.12,7,0.02,0,0,2,0,0
176700000,1670247530293633,574,1491021129,187,6,0,49,10,-0.06,420,6.09,-4.09,14,0,0,0,2,0,0
176700000,1670247530293633,574,1491021129,187,6,0,49,10,-0.06,422,-0.95,4.18,13,-0.01,0,0,2,0,0
176700000,1670247530377510,575,1491021129,174,6,0,48,9,-0.06,12,-0.6,-0.28,5,0,0,0,2,0,0
176700000,1670247530377510,575,1491021129,174,6,0,48,9,-0.06,385,-4.31,-1.37,10,0,0,0,2,0,0
176700000,1670247530377510,575,1491021129,174,6,0,48,9,-0.06,410,-1.08,-0.85,17,0,0,0,2,0,0
176700000,1670247530377510,575,1491021129,174,6,0,48,9,-0.06,417,-2.53,-3.26,7,0.01,0,0,2,0,0
176700000,1670247530377510,575,1491021129,174,6,0,48,9,-0.06,420,6.1,-4.09,14,0,0,0,2,0,0
176700000,1670247530377510,575,1491021129,174,6,0,48,9,-0.06,422,-0.94,4.18,13,-0.01,0,0,2,0,0
343372020,1670247530460693,576,1491021129,173,6,0,48,8,-0.04,12,-0.59,-0.28,5,0,0,0,2,0,0
343372020,1670247530460693,576,1491021129,173,6,0,48,8,-0.04,385,-4.34,-1.31,10,0,0,0,2,0,0
343372020,1670247530460693,576,1491021129,173,6,0,48,8,-0.04,410,-1.01,-0.88,17,0,0,0,2,0,0
343372020,1670247530460693,576,1491021129,173,6,0,48,8,-0.04,417,-2,-3.39,8,0.01,0,0,2,0,0
343372020,1670247530460693,576,1491021129,173,6,0,48,8,-0.04,420,5.97,-4.18,14,0,0,0,2,0,0
343372020,1670247530460693,576,1491021129,173,6,0,48,8,-0.04,422,-0.92,4.18,13,-0.01,0,0,2,0,0
426685050,1670247530543184,577,1491021129,174,6,0,49,10,-0.04,12,-0.58,-0.27,5,0,0,0,2,0,0
426685050,1670247530543184,577,1491021129,174,6,0,49,10,-0.04,385,-4.35,-1.3,10,0,0,0,2,0,0
426685050,1670247530543184,577,1491021129,174,6,0,49,10,-0.04,410,-0.91,-0.63,17,0,0,0,2,0,0
426685050,1670247530543184,577,1491021129,174,6,0,49,10,-0.04,417,-1.82,-3.41,8,0.01,0,0,2,0,0
426685050,1670247530543184,577,1491021129,174,6,0,49,10,-0.04,420,5.98,-4.18,14,0,0,0,2,0,0
426685050,1670247530543184,577,1491021129,174,6,0,49,10,-0.04,422,-1.35,4.13,13,-0.01,0,0,2,0,0
426685050,1670247530626252,578,1491021129,169,6,0,48,9,-0.04,12,-0.57,-0.26,5,0,0,0,2,0,0
426685050,1670247530626252,578,1491021129,169,6,0,48,9,-0.04,385,-4.34,-1.33,10,0,0,0,2,0,0
426685050,1670247530626252,578,1491021129,169,6,0,48,9,-0.04,410,-0.9,-0.59,17,0,0,0,2,0,0
426685050,1670247530626252,578,1491021129,169,6,0,48,9,-0.04,417,-1.82,-3.39,8,0.01,0,0,2,0,0
426685050,1670247530626252,578,1491021129,169,6,0,48,9,-0.04,422,-1.6,4.13,13,-0.01,0,0,2,0,0
426685050,1670247530626252,578,1491021129,169,6,0,48,9,-0.04,423,-2.7,3.3,16,-0.01,0,0,2,0,0
593347050,1670247530710202,579,1491021129,158,5,0,49,9,-0.02,12,-0.56,-0.25,5,0,0,0,2,0,0
593347050,1670247530710202,579,1491021129,158,5,0,49,9,-0.02,385,-4.35,-1.23,10,0,0,0,2,0,0
593347050,1670247530710202,579,1491021129,158,5,0,49,9,-0.02,410,-0.89,-0.59,17,0,0,0,2,0,0
593347050,1670247530710202,579,1491021129,158,5,0,49,9,-0.02,417,-1.83,-3.37,8,0.01,0,0,2,0,0
593347050,1670247530710202,579,1491021129,158,5,0,49,9,-0.02,422,-1.5,3.98,13,-0.01,0,0,2,0,0
676699120,1670247530793261,580,1491021129,157,5,0,49,10,-0.03,12,-0.56,-0.24,5,0,0,0,2,0,0
676699120,1670247530793261,580,1491021129,157,5,0,49,10,-0.03,385,-4.35,-1.13,10,0,0,0,2,0,0
676699120,1670247530793261,580,1491021129,157,5,0,49,10,-0.03,410,-1.17,-0.87,17,0,0,0,2,0,0
676699120,1670247530793261,580,1491021129,157,5,0,49,10,-0.03,417,-1.84,-3.36,8,0.01,0,0,2,0,0
676699120,1670247530793261,580,1491021129,157,5,0,49,10,-0.03,422,-1.46,3.9,13,-0.01,0,0,2,0,0
760012080,1670247530877454,581,1491021129,163,5,0,48,10,0.01,12,-0.56,-0.23,5,0,0,0,2,0,0
760012080,1670247530877454,581,1491021129,163,5,0,48,10,0.01,385,-4.37,-0.96,10,0,0,0,2,0,0
760012080,1670247530877454,581,1491021129,163,5,0,48,10,0.01,410,-0.81,-0.44,17,0,0,0,2,0,0
760012080,1670247530877454,581,1491021129,163,5,0,48,10,0.01,417,-1.71,-3.36,8,0,0,0,2,0,0
760012080,1670247530877454,581,1491021129,163,5,0,48,10,0.01,422,-1.33,3.79,13,0,0,0,2,0,0
843364080,1670247530960712,582,1491021129,164,5,0,48,9,0.04,12,-0.56,-0.22,5,0,0,0,2,0,0
843364080,1670247530960712,582,1491021129,164,5,0,48,9,0.04,385,-4.36,-1.1,10,0,0,0,2,0,0
843364080,1670247530960712,582,1491021129,164,5,0,48,9,0.04,410,-0.93,-0.67,17,0,0,0,2,0,0
843364080,1670247530960712,582,1491021129,164,5,0,48,9,0.04,417,-1.61,-3.36,8,0,0,0,2,0,0
843364080,1670247530960712,582,1491021129,164,5,0,48,9,0.04,422,-1.34,3.83,13,0,0,0,2,0,0
843364080,1670247531043167,583,1491021129,163,5,0,49,10,0.06,12,-0.56,-0.21,5,0,0,0,2,0,0
843364080,1670247531043167,583,1491021129,163,5,0,49,10,0.06,385,-4.38,-1.1,10,0,0,0,2,0,0
843364080,1670247531043167,583,1491021129,163,5,0,49,10,0.06,410,-0.98,-0.65,17,0,0,0,2,0,0
843364080,1670247531043167,583,1491021129,163,5,0,49,10,0.06,417,-1.59,-3.36,8,0,0,0,2,0,0
843364080,1670247531043167,583,1491021129,163,5,0,49,10,0.06,422,-1.35,3.83,13,0,0,0,2,0,0
926702060,1670247531126220,584,1491021129,164,5,0,49,8,0.03,12,-0.56,-0.21,5,0,0,0,2,0,0
926702060,1670247531126220,584,1491021129,164,5,0,49,8,0.03,385,-4.37,-1.11,10,0,0,0,2,0,0
926702060,1670247531126220,584,1491021129,164,5,0,49,8,0.03,410,-0.97,-0.59,17,0,0,0,2,0,0
926702060,1670247531126220,584,1491021129,164,5,0,49,8,0.03,417,-1.6,-3.36,8,0,0,0,2,0,0
926702060,1670247531126220,584,1491021129,164,5,0,49,8,0.03,422,-1.53,3.9,13,0,0,0,2,0,0
93375010,1670247531210038,585,1491021129,162,5,0,48,8,0.03,12,-0.56,-0.2,5,0,0,0,2,0,0
93375010,1670247531210038,585,1491021129,162,5,0,48,8,0.03,385,-4.38,-1.15,10,0,0,0,2,0,0
93375010,1670247531210038,585,1491021129,162,5,0,48,8,0.03,410,-0.85,-0.48,17,0,0,0,2,0,0
93375010,1670247531210038,585,1491021129,162,5,0,48,8,0.03,417,-1.6,-3.36,8,0,0,0,2,0,0
93375010,1670247531210038,585,1491021129,162,5,0,48,8,0.03,422,-1.68,3.96,13,0,0,0,2,0,0
176834100,1670247531293248,586,1491021129,160,5,0,49,9,-0.03,12,-0.56,-0.2,5,0,0,0,2,0,0
176834100,1670247531293248,586,1491021129,160,5,0,49,9,-0.03,385,-4.38,-1.15,10,0,0,0,2,0,0
176834100,1670247531293248,586,1491021129,160,5,0,49,9,-0.03,410,-0.84,-0.48,17,0,0,0,2,0,0
176834100,1670247531293248,586,1491021129,160,5,0,49,9,-0.03,417,-1.6,-3.36,8,0,0,0,2,0,0
176834100,1670247531293248,586,1491021129,160,5,0,49,9,-0.03,422,-1.68,4,13,0,0,0,2,0,0
176834100,1670247531375867,587,1491021129,162,5,0,48,10,-0.04,12,-0.55,-0.2,5,0,0,0,2,0,0
176834100,1670247531375867,587,1491021129,162,5,0,48,10,-0.04,385,-4.37,-1.14,10,0,0,0,2,0,0
176834100,1670247531375867,587,1491021129,162,5,0,48,10,-0.04,410,-0.99,-0.87,17,0,0,0,2,0,0
176834100,1670247531375867,587,1491021129,162,5,0,48,10,-0.04,417,-1.07,-3.38,8,0,0,0,2,0,0
176834100,1670247531375867,587,1491021129,162,5,0,48,10,-0.04,422,-1.81,4.05,13,0,0,0,2,0,0
343507140,1670247531460405,588,1491021129,160,5,0,49,8,-0.04,12,-0.54,-0.21,5,0,0,0,2,0,0
343507140,1670247531460405,588,1491021129,160,5,0,49,8,-0.04,385,-4.37,-1.14,10,0,0,0,2,0,0
343507140,1670247531460405,588,1491021129,160,5,0,49,8,-0.04,410,-1.01,-0.86,17,0,0,0,2,0,0
343507140,1670247531460405,588,1491021129,160,5,0,49,8,-0.04,417,-1.06,-3.38,8,0,0,0,2,0,0
343507140,1670247531460405,588,1491021129,160,5,0,49,8,-0.04,422,-1.63,3.87,13,0,0,0,2,0,0
343507140,1670247531542868,589,1491021129,156,4,0,49,10,-0.03,12,-0.54,-0.21,5,0,0,0,2,0,0
