PTPtime,Timestamp, Frame Number, Version Number, Num Detections, Num Tracks, Host Speed, DSPWorkload, ARMWorkload, Host YawDiff, TrackID, TrackX, TrackY, TrackZ,TrackXdot, TrackYdot, TrackZdot, Flag, Class, Confidence
426710080,1670554935890483,456,1491021129,65,5,0,48,5,-0.05,138,0.47,0.26,6,0.02,0.06,0,2,0,0
426710080,1670554935890483,456,1491021129,65,5,0,48,5,-0.05,143,-2.16,0.24,5,-3.46,-3.65,-0.06,2,0,0
426710080,1670554935890483,456,1491021129,65,5,0,48,5,-0.05,144,-0.11,0.08,0,0.17,0.69,-0.11,2,0,0
510007650,1670554935972540,457,1491021129,54,4,0,48,6,-0.05,60,-4.31,-0.07,7,0,0,0,2,0,0
510007650,1670554935972540,457,1491021129,54,4,0,48,6,-0.05,124,-0.11,0,1,0,0,0,2,0,0
510007650,1670554935972540,457,1491021129,54,4,0,48,6,-0.05,138,0.47,0.26,6,0.01,0.05,0,2,0,0
510007650,1670554935972540,457,1491021129,54,4,0,48,6,-0.05,143,-2.47,-0.32,5,-3.49,-3.96,-0.14,2,0,0
593378050,1670554936056049,458,1491021129,54,4,0,48,4,-0.06,60,-4.3,-0.07,7,0,0,0,2,0,0
593378050,1670554936056049,458,1491021129,54,4,0,48,4,-0.06,124,-0.14,-0.01,1,0,0,0,2,0,0
593378050,1670554936056049,458,1491021129,54,4,0,48,4,-0.06,138,0.31,0.22,6,0.01,0.05,0,2,0,0
593378050,1670554936056049,458,1491021129,54,4,0,48,4,-0.06,143,-2.78,-0.89,5,-3.52,-4.25,-0.22,2,0,0
676694080,1670554936139586,459,1491021129,52,3,0,47,4,-0.03,124,-0.14,-0.01,1,0,0,0,2,0,0
676694080,1670554936139586,459,1491021129,52,3,0,47,4,-0.03,138,0.08,0.36,6,0.01,0.04,0,2,0,0
676694080,1670554936139586,459,1491021129,52,3,0,47,4,-0.03,143,-3.09,-1.45,5,-3.54,-4.51,-0.29,2,0,0
760037120,1670554936222576,460,1491021129,44,2,0,48,4,-0.03,124,-0.14,-0.01,1,0,0,0,2,0,0
760037120,1670554936222576,460,1491021129,44,2,0,48,4,-0.03,138,0.13,0.41,6,0.01,0.04,0,2,0,0
843346130,1670554936305704,461,1491021129,38,2,0,48,4,-0.04,124,-0.07,-0.04,1,0,0,0,2,0,0
843346130,1670554936305704,461,1491021129,38,2,0,48,4,-0.04,138,0.14,0.41,6,0.01,0.03,0,2,0,0
926707100,1670554936389740,462,1491021129,31,3,0,47,4,-0.03,124,-0.04,-0.04,1,0,0,0,2,0,0
926707100,1670554936389740,462,1491021129,31,3,0,47,4,-0.03,138,-0.07,0.8,6,0.01,0.03,0,2,0,0
926707100,1670554936389740,462,1491021129,31,3,0,47,4,-0.03,146,-2.06,1.11,3,0.64,0.25,0.35,2,0,0
10046760,1670554936472819,463,1491021129,35,3,0,48,4,-0.02,124,-0.07,-0.02,1,0,0,0,2,0,0
10046760,1670554936472819,463,1491021129,35,3,0,48,4,-0.02,138,-0.07,0.8,6,0,0.03,0,2,0,0
10046760,1670554936472819,463,1491021129,35,3,0,48,4,-0.02,147,-4.14,0.09,6,-0.04,0,-0.02,2,0,0
93365990,1670554936557045,464,1491021129,36,3,0,48,4,-0.03,124,-0.01,0,1,0,0,0,2,0,0
93365990,1670554936557045,464,1491021129,36,3,0,48,4,-0.03,138,0.2,0.63,6,0,0.02,0,2,0,0
93365990,1670554936557045,464,1491021129,36,3,0,48,4,-0.03,147,-4.19,0.12,7,-0.04,0,-0.02,2,0,0
176678010,1670554936639820,465,1491021129,37,4,0,48,6,-0.02,124,-0.01,0,1,0,0,0,2,0,0
176678010,1670554936639820,465,1491021129,37,4,0,48,6,-0.02,138,0.08,0.41,6,0,0.02,0,2,0,0
176678010,1670554936639820,465,1491021129,37,4,0,48,6,-0.02,146,-2.39,0.66,3,-0.11,-0.73,0.16,2,0,0
176678010,1670554936639820,465,1491021129,37,4,0,48,6,-0.02,147,-4.2,0.2,7,-0.03,0,-0.02,2,0,0
260039050,1670554936722988,466,1491021129,41,4,0,48,4,-0.01,124,-0.01,0,1,0,0,0,2,0,0
260039050,1670554936722988,466,1491021129,41,4,0,48,4,-0.01,138,-0.12,0.49,6,0,0.02,0,2,0,0
260039050,1670554936722988,466,1491021129,41,4,0,48,4,-0.01,146,-2.37,0.59,2,-0.1,-0.66,0.14,2,0,0
260039050,1670554936722988,466,1491021129,41,4,0,48,4,-0.01,147,-4.23,0.52,7,-0.03,0,-0.01,2,0,0
343342800,1670554936807206,467,1491021129,39,4,0,48,5,-0.03,124,-0.12,-0.01,1,0,0,0,2,0,0
343342800,1670554936807206,467,1491021129,39,4,0,48,5,-0.03,138,-0.2,0.34,6,0,0.02,0,2,0,0
343342800,1670554936807206,467,1491021129,39,4,0,48,5,-0.03,146,-2.37,0.59,2,-0.09,-0.59,0.13,2,0,0
343342800,1670554936807206,467,1491021129,39,4,0,48,5,-0.03,147,-4.22,0.52,7,-0.03,0,-0.01,2,0,0
426680080,1670554936890326,468,1491021129,41,4,0,47,6,-0.01,124,-0.21,0,1,0,0,0,2,0,0
426680080,1670554936890326,468,1491021129,41,4,0,47,6,-0.01,138,-0.2,0.34,6,0,0.01,0,2,0,0
426680080,1670554936890326,468,1491021129,41,4,0,47,6,-0.01,146,-2.37,0.59,2,-0.08,-0.53,0.11,2,0,0
426680080,1670554936890326,468,1491021129,41,4,0,47,6,-0.01,147,-3.9,-0.31,7,-0.02,0,-0.01,2,0,0
510016030,1670554936972850,469,1491021129,43,4,0,48,4,-0.02,124,-0.09,0.02,1,0,0,0,2,0,0
510016030,1670554936972850,469,1491021129,43,4,0,48,4,-0.02,138,0.14,0.37,6,0,0.01,0,2,0,0
510016030,1670554936972850,469,1491021129,43,4,0,48,4,-0.02,146,-2.29,0.47,2,-0.07,-0.48,0.1,2,0,0
510016030,1670554936972850,469,1491021129,43,4,0,48,4,-0.02,147,-4.11,-0.48,7,-0.02,0,-0.01,2,0,0
593347020,1670554937057258,470,1491021129,42,4,0,48,4,-0.01,124,0,0.02,1,0,0,0,2,0,0
593347020,1670554937057258,470,1491021129,42,4,0,48,4,-0.01,138,0.43,0.4,6,0,0.01,0,2,0,0
593347020,1670554937057258,470,1491021129,42,4,0,48,4,-0.01,146,-2.29,0.47,2,-0.06,-0.43,0.09,2,0,0
593347020,1670554937057258,470,1491021129,42,4,0,48,4,-0.01,147,-4.03,-0.53,7,-0.02,0,-0.01,2,0,0
676670080,1670554937149389,471,1491021129,44,4,0,47,6,-0.01,124,0,0.01,1,0,0,0,2,0,0
676670080,1670554937149389,471,1491021129,44,4,0,47,6,-0.01,138,0.31,0.23,6,0,0.01,0,2,0,0
676670080,1670554937149389,471,1491021129,44,4,0,47,6,-0.01,146,-0.59,0.43,4,-0.06,-0.39,0.08,2,0,0
676670080,1670554937149389,471,1491021129,44,4,0,47,6,-0.01,147,-4.11,-0.31,7,-0.02,0,-0.01,2,0,0
760018140,1670554937223396,472,1491021129,52,4,0,48,5,-0.01,124,-0.05,0.01,1,0,0,0,2,0,0
760018140,1670554937223396,472,1491021129,52,4,0,48,5,-0.01,138,0.23,0.16,6,0,0.01,0,2,0,0
760018140,1670554937223396,472,1491021129,52,4,0,48,5,-0.01,146,-0.59,0.43,4,-0.05,-0.35,0.07,2,0,0
760018140,1670554937223396,472,1491021129,52,4,0,48,5,-0.01,147,-4.3,-0.31,7,-0.01,0,-0.01,2,0,0
843370150,1670554937306151,473,1491021129,50,4,0,48,5,-0.01,124,-0.03,0.01,1,0,0,0,2,0,0
843370150,1670554937306151,473,1491021129,50,4,0,48,5,-0.01,138,0.51,-0.02,6,0,0.01,0,2,0,0
843370150,1670554937306151,473,1491021129,50,4,0,48,5,-0.01,146,-0.59,0.43,4,-0.04,-0.31,0.06,2,0,0
843370150,1670554937306151,473,1491021129,50,4,0,48,5,-0.01,147,-4.38,-0.14,7,-0.01,0,0,2,0,0
926698050,1670554937389975,474,1491021129,40,3,0,47,4,-0.01,124,-0.03,0.01,1,0,0,0,2,0,0
926698050,1670554937389975,474,1491021129,40,3,0,47,4,-0.01,138,0.51,-0.02,6,0,0,0,2,0,0
926698050,1670554937389975,474,1491021129,40,3,0,47,4,-0.01,147,-4.38,-0.14,7,-0.01,0,0,2,0,0
10043990,1670554937472742,475,1491021129,36,3,0,48,4,-0.01,124,-0.03,0.01,1,0,0,0,2,0,0
10043990,1670554937472742,475,1491021129,36,3,0,48,4,-0.01,138,0.47,-0.32,6,0,0,0,2,0,0
10043990,1670554937472742,475,1491021129,36,3,0,48,4,-0.01,147,-3.76,0.27,7,-0.01,0,0,2,0,0
93359500,1670554937555477,476,1491021129,37,3,0,48,4,0,124,-0.12,0.02,1,0,0,0,2,0,0
93359500,1670554937555477,476,1491021129,37,3,0,48,4,0,138,0.43,-0.69,6,0,0,0,2,0,0
93359500,1670554937555477,476,1491021129,37,3,0,48,4,0,147,-3.73,0.72,7,-0.01,0,0,2,0,0
176678030,1670554937640382,477,1491021129,33,3,0,47,4,-0.01,124,-0.18,0,1,0,0,0,2,0,0
176678030,1670554937640382,477,1491021129,33,3,0,47,4,-0.01,138,0.43,-0.69,6,0,0,0,2,0,0
176678030,1670554937640382,477,1491021129,33,3,0,47,4,-0.01,147,-3.73,0.72,7,-0.01,0,0,2,0,0
260011070,1670554937722611,478,1491021129,28,4,0,48,4,-0.01,124,-0.18,0,1,0,0,0,2,0,0
260011070,1670554937722611,478,1491021129,28,4,0,48,4,-0.01,138,0.58,-0.6,6,0,0,0,2,0,0
260011070,1670554937722611,478,1491021129,28,4,0,48,4,-0.01,147,-3.88,0.75,7,0,0,0,2,0,0
260011070,1670554937722611,478,1491021129,28,4,0,48,4,-0.01,149,1.55,0.96,3,-0.73,0.07,0.34,2,0,0
343371080,1670554937806817,479,1491021129,28,4,0,48,4,0,124,-0.18,0,1,0,0,0,2,0,0
343371080,1670554937806817,479,1491021129,28,4,0,48,4,0,138,0.58,-0.6,6,0,0,0,2,0,0
343371080,1670554937806817,479,1491021129,28,4,0,48,4,0,147,-4.03,0.58,7,0,0,0,2,0,0
343371080,1670554937806817,479,1491021129,28,4,0,48,4,0,149,1.31,0.8,3,-0.66,0.07,0.3,2,0,0
426679100,1670554937889919,480,1491021129,36,4,0,48,5,0,124,-0.27,0.01,1,0,0,0,2,0,0
426679100,1670554937889919,480,1491021129,36,4,0,48,5,0,138,0.58,-0.6,6,0,0,0,2,0,0
426679100,1670554937889919,480,1491021129,36,4,0,48,5,0,147,-4.13,0.56,7,0,0,0,2,0,0
426679100,1670554937889919,480,1491021129,36,4,0,48,5,0,149,1.31,0.8,3,-0.59,0.06,0.27,2,0,0
510008020,1670554937972648,481,1491021129,41,4,0,47,4,0,124,-0.36,0.03,1,0,0,0,2,0,0
510008020,1670554937972648,481,1491021129,41,4,0,47,4,0,138,0.3,-0.39,6,0,0,0,2,0,0
510008020,1670554937972648,481,1491021129,41,4,0,47,4,0,147,-4.02,0.59,7,0,0,0,2,0,0
510008020,1670554937972648,481,1491021129,41,4,0,47,4,0,149,1.31,0.8,3,-0.53,0.05,0.24,2,0,0
593345090,1670554938055724,482,1491021129,38,4,0,48,4,0.06,124,-0.44,0.03,1,0,0,0,2,0,0
593345090,1670554938055724,482,1491021129,38,4,0,48,4,0.06,138,0.41,-0.56,6,0,0,0,2,0,0
593345090,1670554938055724,482,1491021129,38,4,0,48,4,0.06,147,-4.03,0.59,7,0,0,0,2,0,0
593345090,1670554938055724,482,1491021129,38,4,0,48,4,0.06,149,1.3,0.8,3,-0.48,0.05,0.22,2,0,0
676700150,1670554938139637,483,1491021129,41,3,0,48,4,0.26,124,-0.51,0.06,1,0,0,0,2,0,0
676700150,1670554938139637,483,1491021129,41,3,0,48,4,0.26,138,0.42,-0.7,6,0,0,0,2,0,0
676700150,1670554938139637,483,1491021129,41,3,0,48,4,0.26,147,-4.07,0.59,7,0,0,0,2,0,0
760004120,1670554938222539,484,1491021129,37,3,0,47,4,0.25,124,-0.52,0.06,1,0,0,0,2,0,0
760004120,1670554938222539,484,1491021129,37,3,0,47,4,0.25,138,0.29,-0.76,6,0,0,0,2,0,0
760004120,1670554938222539,484,1491021129,37,3,0,47,4,0.25,147,-4.1,0.59,7,0,0,0,2,0,0
843376160,1670554938307007,485,1491021129,36,2,0,48,4,0.22,124,-0.52,0.06,1,0,0,0,2,0,0
843376160,1670554938307007,485,1491021129,36,2,0,48,4,0.22,138,0.11,-0.88,6,0,0,0,2,0,0
926695180,1670554938389455,486,1491021129,36,2,0,47,5,0.21,124,-0.53,0.06,1,0,0,0,2,0,0
926695180,1670554938389455,486,1491021129,36,2,0,47,5,0.21,138,0.04,-0.91,6,0,0,0,2,0,0
10031980,1670554938472908,487,1491021129,37,2,0,48,4,0.17,124,-0.44,0.06,1,0,0,0,2,0,0
10031980,1670554938472908,487,1491021129,37,2,0,48,4,0.17,138,0.1,-0.95,6,0,0,0,2,0,0
93356020,1670554938558046,488,1491021129,41,3,0,48,4,0.15,124,-0.41,0.06,1,0,0,0,2,0,0
93356020,1670554938558046,488,1491021129,41,3,0,48,4,0.15,138,0.04,-1.12,6,0,0,0,2,0,0
93356020,1670554938558046,488,1491021129,41,3,0,48,4,0.15,152,-5.04,1.36,7,0.01,0,0.01,2,0,0
176680070,1670554938640379,489,1491021129,42,3,0,48,6,0.14,124,-0.32,0.09,1,0,0,0,2,0,0
176680070,1670554938640379,489,1491021129,42,3,0,48,6,0.14,138,-0.01,-1.28,6,0,0,0,2,0,0
176680070,1670554938640379,489,1491021129,42,3,0,48,6,0.14,152,-5.04,1.36,7,0.01,0,0.01,2,0,0
260111740,1670554938722872,490,1491021129,46,3,0,48,4,0.13,124,-0.39,0.07,1,0,0,0,2,0,0
260111740,1670554938722872,490,1491021129,46,3,0,48,4,0.13,138,0.07,-1.41,6,0,0,0,2,0,0
260111740,1670554938722872,490,1491021129,46,3,0,48,4,0.13,152,-5.03,1.35,6,0.01,0,0.01,2,0,0
343441720,1670554938806469,491,1491021129,54,3,0,48,4,0.1,124,-0.37,0.05,1,0,0,0,2,0,0
343441720,1670554938806469,491,1491021129,54,3,0,48,4,0.1,138,0.07,-1.41,6,0,0,0,2,0,0
343441720,1670554938806469,491,1491021129,54,3,0,48,4,0.1,152,-5.05,1.33,6,0.01,0,0,2,0,0
426766720,1670554938889645,492,1491021129,51,3,0,48,5,0.1,124,-0.29,0.05,1,0,0,0,2,0,0
426766720,1670554938889645,492,1491021129,51,3,0,48,5,0.1,138,-0.06,-1.35,6,0,0,0,2,0,0
426766720,1670554938889645,492,1491021129,51,3,0,48,5,0.1,152,-5.06,1.33,6,0.01,0,0,2,0,0
510078660,1670554938972552,493,1491021129,44,3,0,47,4,0.1,124,-0.3,0.05,1,0,0,0,2,0,0
510078660,1670554938972552,493,1491021129,44,3,0,47,4,0.1,138,-0.08,-1.35,6,0,0,0,2,0,0
510078660,1670554938972552,493,1491021129,44,3,0,47,4,0.1,152,-4.46,0.74,7,0,0,0,2,0,0
593417670,1670554939055848,494,1491021129,44,3,0,48,4,0.07,124,-0.3,0.05,1,0,0,0,2,0,0
593417670,1670554939055848,494,1491021129,44,3,0,48,4,0.07,138,-0.09,-1.35,6,0,0,0,2,0,0
593417670,1670554939055848,494,1491021129,44,3,0,48,4,0.07,152,-4.6,1.03,7,0,0,0,2,0,0
676747750,1670554939140313,495,1491021129,49,4,0,48,4,0.07,124,-0.22,0,1,0,0,0,2,0,0
676747750,1670554939140313,495,1491021129,49,4,0,48,4,0.07,138,-0.09,-1.35,6,0,0,0,2,0,0
676747750,1670554939140313,495,1491021129,49,4,0,48,4,0.07,152,-4.77,0.97,6,0,0,0,2,0,0
676747750,1670554939140313,495,1491021129,49,4,0,48,4,0.07,153,0.97,-0.24,4,0,0.05,0,2,0,0
760111780,1670554939224646,496,1491021129,51,3,0,48,5,0.07,124,-0.15,-0.02,1,0,0,0,2,0,0
760111780,1670554939224646,496,1491021129,51,3,0,48,5,0.07,152,-4.65,1.21,6,0,0,0,2,0,0
760111780,1670554939224646,496,1491021129,51,3,0,48,5,0.07,153,0.86,-0.36,4,0,0.04,0,2,0,0
843445000,1670554939307343,497,1491021129,52,3,0,48,5,0.05,124,-0.13,-0.02,1,0,0,0,2,0,0
843445000,1670554939307343,497,1491021129,52,3,0,48,5,0.05,152,-4.74,1.08,6,0,0,0,2,0,0
843445000,1670554939307343,497,1491021129,52,3,0,48,5,0.05,153,0.69,-0.32,4,0,0.04,0,2,0,0
926764780,1670554939390484,498,1491021129,56,3,0,48,6,0.05,124,-0.07,-0.05,1,0,0,0,2,0,0
926764780,1670554939390484,498,1491021129,56,3,0,48,6,0.05,152,-4.86,0.76,6,0,0,0,2,0,0
926764780,1670554939390484,498,1491021129,56,3,0,48,6,0.05,153,0.55,-0.35,4,0,0.03,0,2,0,0
10014970,1670554939473799,499,1491021129,61,3,0,47,4,0.06,124,-0.03,-0.08,1,0,0,0,2,0,0
10014970,1670554939473799,499,1491021129,61,3,0,47,4,0.06,152,-4.87,0.76,6,0,0,0,2,0,0
10014970,1670554939473799,499,1491021129,61,3,0,47,4,0.06,153,1.28,0.61,4,0,0.03,0,2,0,0
93354990,1670554939556224,500,1491021129,66,4,0,48,5,0.03,124,-0.08,-0.08,1,0,0,0,2,0,0
93354990,1670554939556224,500,1491021129,66,4,0,48,5,0.03,152,-4.83,1.11,6,0,0,0,2,0,0
93354990,1670554939556224,500,1491021129,66,4,0,48,5,0.03,153,1.61,0.37,4,0,0.03,0,2,0,0
93354990,1670554939556224,500,1491021129,66,4,0,48,5,0.03,154,-2.02,-1.82,5,-0.13,0.31,0.06,2,0,0
176713070,1670554939640386,501,1491021129,57,3,0,48,5,0.03,124,-0.08,-0.08,1,0,0,0,2,0,0
176713070,1670554939640386,501,1491021129,57,3,0,48,5,0.03,152,-4.64,1.14,6,0,0,0,2,0,0
176713070,1670554939640386,501,1491021129,57,3,0,48,5,0.03,153,1.56,0.41,4,0,0.02,0,2,0,0
260022080,1670554939723487,502,1491021129,54,3,0,47,6,0.03,124,-0.05,-0.05,1,0,0,0,2,0,0
260022080,1670554939723487,502,1491021129,54,3,0,47,6,0.03,152,-4.77,1.07,6,0,0,0,2,0,0
260022080,1670554939723487,502,1491021129,54,3,0,47,6,0.03,153,1.56,0.41,4,0,0.02,0,2,0,0
343340090,1670554939806390,503,1491021129,52,3,0,48,5,0.02,124,-0.05,-0.02,1,0,0,0,2,0,0
343340090,1670554939806390,503,1491021129,52,3,0,48,5,0.02,152,-4.77,1,6,0,0,0,2,0,0
343340090,1670554939806390,503,1491021129,52,3,0,48,5,0.02,153,1.56,0.41,4,0,0.02,0,2,0,0
426699100,1670554939890009,504,1491021129,47,3,0,48,5,0.02,124,-0.1,-0.01,1,0,0,0,2,0,0
426699100,1670554939890009,504,1491021129,47,3,0,48,5,0.02,152,-4.77,1,6,0,0,0,2,0,0
426699100,1670554939890009,504,1491021129,47,3,0,48,5,0.02,153,1.56,0.41,4,0,0.02,0,2,0,0
510021080,1670554939973165,505,1491021129,43,3,0,47,4,0.03,124,-0.1,-0.04,1,0,0,0,2,0,0
510021080,1670554939973165,505,1491021129,43,3,0,47,4,0.03,152,-4.77,1,6,0,0,0,2,0,0
510021080,1670554939973165,505,1491021129,43,3,0,47,4,0.03,153,1.19,0.74,4,0,0.01,0,2,0,0
593349060,1670554940055977,506,1491021129,35,3,0,48,4,0.01,124,-0.11,-0.04,1,0,0,0,2,0,0
593349060,1670554940055977,506,1491021129,35,3,0,48,4,0.01,152,-4.78,1,6,0,0,0,2,0,0
593349060,1670554940055977,506,1491021129,35,3,0,48,4,0.01,153,1.42,0.56,4,0,0.01,0,2,0,0
676697130,1670554940140353,507,1491021129,45,3,0,48,4,0.02,124,-0.09,-0.05,1,0,0,0,2,0,0
676697130,1670554940140353,507,1491021129,45,3,0,48,4,0.02,152,-4.78,0.82,6,0,0,0,2,0,0
676697130,1670554940140353,507,1491021129,45,3,0,48,4,0.02,153,1.58,0.39,3,0,0.01,0,2,0,0
760029200,1670554940223572,508,1491021129,50,3,0,47,5,0.01,124,-0.13,-0.05,1,0,0,0,2,0,0
760029200,1670554940223572,508,1491021129,50,3,0,47,5,0.01,152,-4.72,0.81,6,0,0,0,2,0,0
760029200,1670554940223572,508,1491021129,50,3,0,47,5,0.01,153,1.66,0.44,3,0,0.01,0,2,0,0
843336140,1670554940306420,509,1491021129,51,3,0,48,5,0.02,124,-0.07,-0.08,1,0,0,0,2,0,0
843336140,1670554940306420,509,1491021129,51,3,0,48,5,0.02,152,-4.72,0.84,6,0,0,0,2,0,0
843336140,1670554940306420,509,1491021129,51,3,0,48,5,0.02,153,1.25,0.53,4,0,0.01,0,2,0,0
926678150,1670554940390718,510,1491021129,56,3,0,48,5,0.01,124,-0.07,-0.09,1,0,0,0,2,0,0
926678150,1670554940390718,510,1491021129,56,3,0,48,5,0.01,152,-4.73,0.65,6,0,0,0,2,0,0
926678150,1670554940390718,510,1491021129,56,3,0,48,5,0.01,153,0.99,0.46,4,0,0.01,0,2,0,0
10033080,1670554940472912,511,1491021129,63,3,0,47,7,0.01,124,0,-0.1,1,0,0,0,2,0,0
10033080,1670554940472912,511,1491021129,63,3,0,47,7,0.01,152,-4.63,0.33,6,0,0,0,2,0,0
10033080,1670554940472912,511,1491021129,63,3,0,47,7,0.01,153,0.79,0.69,4,0,0.01,0,2,0,0
93363980,1670554940556464,512,1491021129,69,3,0,48,5,0.02,124,0.05,-0.09,1,0,0,0,2,0,0
93363980,1670554940556464,512,1491021129,69,3,0,48,5,0.02,152,-4.65,0.27,6,0,0,0,2,0,0
93363980,1670554940556464,512,1491021129,69,3,0,48,5,0.02,153,0.78,0.69,4,0,0,0,2,0,0
176865530,1670554940640287,513,1491021129,61,3,0,48,5,0,124,0.11,-0.08,1,0,0,0,2,0,0
176865530,1670554940640287,513,1491021129,61,3,0,48,5,0,152,-4.63,0.28,6,0,0,0,2,0,0
176865530,1670554940640287,513,1491021129,61,3,0,48,5,0,153,0.78,0.69,4,0,0,0,2,0,0
260189510,1670554940723363,514,1491021129,57,3,0,47,4,0.01,124,0.18,-0.06,1,0,0,0,2,0,0
260189510,1670554940723363,514,1491021129,57,3,0,47,4,0.01,152,-4.66,0.07,6,0,0,0,2,0,0
260189510,1670554940723363,514,1491021129,57,3,0,47,4,0.01,153,0.47,0.82,4,0,0,0,2,0,0
343516520,1670554940805961,515,1491021129,55,3,0,48,5,0.01,124,0.25,-0.04,1,0,0,0,2,0,0
343516520,1670554940805961,515,1491021129,55,3,0,48,5,0.01,152,-4.51,-0.08,7,0,0,0,2,0,0
343516520,1670554940805961,515,1491021129,55,3,0,48,5,0.01,153,0.45,0.74,4,0,0,0,2,0,0
426859500,1670554940889594,516,1491021129,54,3,0,48,4,0.01,124,0.32,-0.01,1,0,0,0,2,0,0
426859500,1670554940889594,516,1491021129,54,3,0,48,4,0.01,152,-4.27,-0.13,7,0,0,0,2,0,0
426859500,1670554940889594,516,1491021129,54,3,0,48,4,0.01,153,0.15,0.76,4,0,0,0,2,0,0
510191500,1670554940973084,517,1491021129,54,3,0,48,4,0,124,0.34,0.01,1,0,0,0,2,0,0
510191500,1670554940973084,517,1491021129,54,3,0,48,4,0,152,-3.97,-0.2,7,0,0,0,2,0,0
510191500,1670554940973084,517,1491021129,54,3,0,48,4,0,153,-0.18,0.78,4,0,0,0,2,0,0
593518480,1670554941055723,518,1491021129,52,4,0,48,4,-0.06,124,0.38,0.04,1,0,0,0,2,0,0
593518480,1670554941055723,518,1491021129,52,4,0,48,4,-0.06,152,-3.77,-0.26,7,0,0,0,2,0,0
593518480,1670554941055723,518,1491021129,52,4,0,48,4,-0.06,153,-0.18,0.78,4,0,0,0,2,0,0
593518480,1670554941055723,518,1491021129,52,4,0,48,4,-0.06,162,3.84,-0.19,5,-0.22,0.01,0.17,2,0,0
676851610,1670554941138810,519,1491021129,51,3,0,48,4,-0.26,124,0.42,0.06,1,0,0,0,2,0,0
676851610,1670554941138810,519,1491021129,51,3,0,48,4,-0.26,152,-3.71,-0.36,7,0,0,0,2,0,0
676851610,1670554941138810,519,1491021129,51,3,0,48,4,-0.26,153,-0.15,0.78,4,0,0,0,2,0,0
760175570,1670554941222920,520,1491021129,48,3,0,47,4,-0.22,124,0.44,0.04,1,0,0,0,2,0,0
760175570,1670554941222920,520,1491021129,48,3,0,47,4,-0.22,152,-3.31,-0.42,8,0,0,0,2,0,0
760175570,1670554941222920,520,1491021129,48,3,0,47,4,-0.22,153,-0.14,0.78,4,0,0,0,2,0,0
843506600,1670554941306254,521,1491021129,51,3,0,48,4,-0.23,124,0.53,0.07,1,0,0,0,2,0,0
843506600,1670554941306254,521,1491021129,51,3,0,48,4,-0.23,152,-3.1,-0.3,8,0,0,0,2,0,0
843506600,1670554941306254,521,1491021129,51,3,0,48,4,-0.23,162,3.72,-0.17,5,-0.12,0.23,0.09,2,0,0
926837550,1670554941389100,522,1491021129,52,3,0,48,4,-0.19,124,0.58,0.1,1,0,0,0,2,0,0
926837550,1670554941389100,522,1491021129,52,3,0,48,4,-0.19,152,-3.18,-0.31,8,0,0,0,2,0,0
926837550,1670554941389100,522,1491021129,52,3,0,48,4,-0.19,162,2.24,-0.58,6,-0.11,0.21,0.08,2,0,0
10012970,1670554941472882,523,1491021129,50,3,0,48,4,-0.17,124,0.6,0.11,1,0,0,0,2,0,0
10012970,1670554941472882,523,1491021129,50,3,0,48,4,-0.17,152,-3.31,-0.33,8,0,0,0,2,0,0
10012970,1670554941472882,523,1491021129,50,3,0,48,4,-0.17,162,2.25,-0.58,6,-0.1,0.19,0.07,2,0,0
93356000,1670554941555878,524,1491021129,46,3,0,48,4,-0.14,124,0.61,0.11,1,0,0,0,2,0,0
93356000,1670554941555878,524,1491021129,46,3,0,48,4,-0.14,152,-3.4,-0.43,7,0,0,0,2,0,0
93356000,1670554941555878,524,1491021129,46,3,0,48,4,-0.14,162,2.27,-0.58,6,-0.09,0.17,0.07,2,0,0
176673090,1670554941638739,525,1491021129,45,4,0,48,4,-0.15,124,0.61,0.11,1,0,0,0,2,0,0
176673090,1670554941638739,525,1491021129,45,4,0,48,4,-0.15,152,-3.37,-0.43,7,0,0,0,2,0,0
176673090,1670554941638739,525,1491021129,45,4,0,48,4,-0.15,162,2.29,-0.58,6,-0.08,0.15,0.06,2,0,0
176673090,1670554941638739,525,1491021129,45,4,0,48,4,-0.15,163,-1.87,-1.15,5,-0.04,0.13,0.01,2,0,0
260027080,1670554941723359,526,1491021129,47,3,0,48,4,-0.13,124,0.5,0.1,1,0,0,0,2,0,0
260027080,1670554941723359,526,1491021129,47,3,0,48,4,-0.13,152,-3.24,-0.43,8,0,0,0,2,0,0
260027080,1670554941723359,526,1491021129,47,3,0,48,4,-0.13,163,-1.84,-1.12,5,-0.03,0.12,0.01,2,0,0
343348080,1670554941805903,527,1491021129,45,3,0,48,5,-0.03,124,0.48,0.12,1,0,0,0,2,0,0
343348080,1670554941805903,527,1491021129,45,3,0,48,5,-0.03,152,-3.36,-0.27,7,0,0,0,2,0,0
343348080,1670554941805903,527,1491021129,45,3,0,48,5,-0.03,163,-1.69,-0.99,5,-0.03,0.11,0.01,2,0,0
426691040,1670554941890440,528,1491021129,49,3,0,48,4,0.17,124,0.48,0.12,1,0,0,0,2,0,0
426691040,1670554941890440,528,1491021129,49,3,0,48,4,0.17,152,-3.49,-0.2,7,0,0,0,2,0,0
426691040,1670554941890440,528,1491021129,49,3,0,48,4,0.17,163,-1.7,-0.99,5,-0.02,0.09,0.01,2,0,0
510035030,1670554941972878,529,1491021129,51,4,0,48,6,0.15,124,0.47,0.12,1,0,0,0,2,0,0
